user_id,order,username,Gem Color,nickname,follower_count,following_count,like_count,video_count,digg_count,friend_count,private_account,secret,ttSeller,verified
7.48466E+18,408,jason_a8712,,Jason_🏒🥅,214,601,0,0,3353,0,FALSE,FALSE,FALSE,FALSE
7.44587E+18,409,amberallay,RED,Nova 🏳️,441,1610,12000,129,6976,0,FALSE,FALSE,FALSE,FALSE
6.85214E+18,410,elliott.gaines05,,Elliott,113,668,0,0,117700,0,TRUE,TRUE,FALSE,FALSE
6.92364E+18,411,callenxkenshin,,callenxkenshin,1825,321,0,0,29000,0,FALSE,FALSE,FALSE,FALSE
7.45196E+18,412,caleb_rants1,,Caleb_rants,45,129,138,14,290,0,FALSE,FALSE,FALSE,FALSE
6.94105E+18,413,ryan_14_grupenhoff,,Ryan Grupenhoff,94,88,1,0,33400,0,TRUE,TRUE,FALSE,FALSE
7.4611E+18,414,cameron10123,GREEN,cameron,48,249,39,0,4563,0,TRUE,TRUE,FALSE,FALSE
7.14437E+18,415,iambluevadr,,Bluevader! 🚦,130,304,0,0,5845,0,FALSE,FALSE,FALSE,FALSE
7.52976E+18,416,anonymous_1_9_9,,anonymous_1_9_9,30,334,2319,30,17400,0,FALSE,FALSE,FALSE,FALSE
7.29697E+18,417,toasteroven46,,samtingwong?,28,1374,5,0,124700,0,TRUE,TRUE,FALSE,FALSE
6.77381E+18,418,wsmits1234,,Walker,162,2232,157,1,351400,0,FALSE,FALSE,FALSE,FALSE
6.72439E+18,419,will.knightly,,Will Knightly,221,270,3734,68,283800,0,TRUE,TRUE,FALSE,FALSE
7.37461E+18,420,collin.tungol,,🎰🤑Collin🤑🎰,68,61,396,6,29300,0,TRUE,TRUE,FALSE,FALSE
7.06365E+18,421,hammerhead.15,,avenwaldschmidt15 ✝️,237,1078,753,0,48300,0,FALSE,FALSE,FALSE,FALSE
6.92116E+18,422,msartho23,RED,matt,72,386,0,0,9023,0,TRUE,TRUE,FALSE,FALSE
7.35376E+18,423,cd10w,,Cliff Dawson,130,762,0,1,18300,0,TRUE,TRUE,FALSE,FALSE
7.19938E+18,424,.n.o.a_h,,. ⃝ᅠ ️⃝ᅠ ️⃝ᅠ ️⃝:,34,664,0,0,38600,0,TRUE,TRUE,FALSE,FALSE
7.5075E+18,425,zane.069,,𝚉𝚉𝚉,8,21,0,0,270,0,TRUE,TRUE,FALSE,FALSE
6.91394E+18,426,jackson_g930,RED,Jackson G,600,287,67,2,4622,0,FALSE,FALSE,FALSE,FALSE
7.51782E+18,427,elijers.cement.eater,,Lijers,56,264,95,3,5195,0,FALSE,FALSE,FALSE,FALSE
7.48313E+18,428,blackpoorperson,,Michael,66,60,47,2,3348,0,FALSE,FALSE,FALSE,FALSE
7.51189E+18,429,thatguyfr19,,Thatguyfr,45,318,1261,13,5905,0,FALSE,FALSE,FALSE,FALSE
7.50009E+18,430,user6916360009068,,user6916360009068,0,56,0,0,3371,0,TRUE,TRUE,FALSE,FALSE
7.3427E+18,431,gmoeny7,,Gavin,165,172,233,2,10500,0,TRUE,TRUE,FALSE,FALSE
7.16256E+18,432,addiee.4,,addie,1321,993,13700,14,53500,0,FALSE,FALSE,FALSE,FALSE
7.08483E+18,433,uz_ibrohim,,Ibrohim,250,428,251,1,37500,0,FALSE,FALSE,FALSE,FALSE
7.51217E+18,434,harrison4han,,Harrison F,179,358,0,0,10400,0,FALSE,FALSE,FALSE,FALSE
7.56159E+18,435,possumbirino,,Infinite possum-shrimp.,38,111,287,29,3112,0,FALSE,FALSE,FALSE,FALSE
7.00654E+18,436,zbarenjoyer,,Callum trey,395,333,0,0,31600,0,TRUE,TRUE,FALSE,FALSE
7.52414E+18,437,blinkisoli,,Oliver,21,1050,0,0,10100,0,TRUE,TRUE,FALSE,FALSE
7.11975E+18,438,geeks_here,,Geekshere,136,2152,0,0,55000,0,FALSE,FALSE,FALSE,FALSE
6.78597E+18,439,_senorbonbon_,,Senorbonbon,486,2008,3552,79,54000,0,FALSE,FALSE,FALSE,FALSE
7.09995E+18,440,mobilestman,,MobilestMan,65,817,537,19,45100,0,FALSE,FALSE,FALSE,FALSE
7.0487E+18,441,mrduck999,,⌈⁹⁹⁹⌋𝙈𝙧𝘿𝙪𝙘𝙠🧃,60,453,115,0,12400,0,TRUE,TRUE,FALSE,FALSE
7.07469E+18,442,ref4375,RED,airfryer374,119,1035,20600,3,4829,0,FALSE,FALSE,FALSE,FALSE
7.53153E+18,443,wishisawesome,,jolly wiish 🎄🎄🎄🕯️🕯️🕯️,18,386,123,18,2488,0,FALSE,FALSE,FALSE,FALSE
7.40418E+18,444,rtrlite.reed,,rtrlite.reed,49,480,20,0,18900,0,TRUE,TRUE,FALSE,FALSE
7.0915E+18,445,braedenkelly825,,Braeden,73,263,21,0,21500,0,FALSE,FALSE,FALSE,FALSE
7.50407E+18,446,thatguy54386,,Thatguy543,29,180,65,8,1321,0,FALSE,FALSE,FALSE,FALSE
7.23659E+18,447,oevers1,,owen,191,315,241,4,13900,0,FALSE,FALSE,FALSE,FALSE
7.34154E+18,448,aidan.oshaughnessy2,,aidan.oshaughnessy2,99,449,0,0,29000,0,FALSE,FALSE,FALSE,FALSE
6.90632E+18,449,carterscross,,carter,43,273,0,0,2980,0,TRUE,TRUE,FALSE,FALSE
7.58759E+18,450,sydfully,RED,sydfully,0,49,0,0,429,0,FALSE,FALSE,FALSE,FALSE
7.0921E+18,451,korbinjc,,Korbinjc,34,136,33,2,1809,0,FALSE,FALSE,FALSE,FALSE
6.74774E+18,452,jonahsorrell,,ɥɐuoſ,1090,2487,1548,11,217600,0,FALSE,FALSE,FALSE,FALSE
7.11811E+18,453,sooperfatnoob,,Andrew,1,69,293,22,60100,0,TRUE,TRUE,FALSE,FALSE
7.12525E+18,454,benjamin_siv,,Benjamin Svihlik,902,1205,705,11,58000,0,FALSE,FALSE,FALSE,FALSE
7.19726E+18,455,tjqqqq,,tj,117,515,0,0,3927,0,FALSE,FALSE,FALSE,FALSE
7.45131E+18,456,finn.pfeiffer0,,Finn Pfeiffer,42,215,0,0,3481,0,FALSE,FALSE,FALSE,FALSE
7.48695E+18,457,collin_haines,,Collin🇻🇦,40,300,0,0,4971,0,TRUE,TRUE,FALSE,FALSE
7.45914E+18,458,visage_m4,,Visage_M4,18,242,0,0,793,0,FALSE,FALSE,FALSE,FALSE
6.95308E+18,459,firelord9926,,noahleavitt99,565,496,0,0,53400,0,TRUE,TRUE,FALSE,FALSE
7.04177E+18,460,masterbaiter.org,,Master of baiting,14,200,0,0,3544,0,FALSE,FALSE,FALSE,FALSE
7.35203E+18,461,wixxvyy,,wixvy,50,309,164,1,25600,0,FALSE,FALSE,FALSE,FALSE
7.32288E+18,462,samvog2753,,samvog2753,84,712,0,0,3016,0,TRUE,TRUE,FALSE,FALSE
7.48503E+18,463,user18376860231507,,JustinG,45,109,0,0,22900,0,FALSE,FALSE,FALSE,FALSE
7.01086E+18,464,brooklyncarnes2,,brooklyn,19,318,113,1,230900,0,FALSE,FALSE,FALSE,FALSE
7.3734E+18,465,tomfoolery81809,,Tomfoolery68,38,85,0,0,81400,0,FALSE,FALSE,FALSE,FALSE
7.29646E+18,466,deathdunes,,Gulash_Man,5404,1402,567600,40,25400,0,FALSE,FALSE,FALSE,FALSE
7.30411E+18,467,rottenoranges8,RED,rottenoranges,56,64,751,46,4101,0,FALSE,FALSE,FALSE,FALSE
7.10375E+18,468,y2the10,,y2the10,33,9993,0,0,60900,0,TRUE,TRUE,FALSE,FALSE
7.24769E+18,469,dannybreakdance,,Danny Breakdance,199,77,257,3,1705,0,FALSE,FALSE,FALSE,FALSE
6.95141E+18,470,.wking2.0,,WKing,41,335,178,1,12000,0,FALSE,FALSE,FALSE,FALSE
7.19053E+18,471,jaxtenklinedinst,,jax10k,59,433,1163,11,16600,0,FALSE,FALSE,FALSE,FALSE
7.04457E+18,472,kerstein.luv.braylon,,Braylon,38,88,333600,33,117400,0,TRUE,TRUE,FALSE,FALSE
7.55011E+18,473,blackbot39,,Jarreth220,23,54,349,38,195,0,FALSE,FALSE,FALSE,FALSE
7.34154E+18,474,bdctechno,,Carter.,95,327,15,1,75300,0,FALSE,FALSE,FALSE,FALSE
6.72802E+18,475,gage42003,,Lunal 🌙,14,2736,0,0,449900,0,TRUE,TRUE,FALSE,FALSE
6.78868E+18,476,choppy4.8,,D,959,639,21900,133,89200,0,FALSE,FALSE,FALSE,FALSE
7.12859E+18,477,unclesam_america,,Uncle Sam,109,1299,0,0,6651,0,FALSE,FALSE,FALSE,FALSE
6.71036E+18,478,klug9502,,klug9502,8,84,0,0,128500,0,TRUE,TRUE,FALSE,FALSE
6.83678E+18,479,djp73110,,alanreet,141,1223,0,0,18200,0,TRUE,TRUE,FALSE,FALSE
7.50774E+18,480,wingman5819,,wingman,4,27,0,0,1818,0,TRUE,TRUE,FALSE,FALSE
7.08363E+18,481,murphycc_,,Murphy??,106,3940,2,0,42200,0,TRUE,TRUE,FALSE,FALSE
7.55444E+18,482,jnd123z,,JND123Z,148,605,5658,171,2543,0,FALSE,FALSE,FALSE,FALSE
7.39416E+18,483,he_.is._gone,,Skye,54,1285,35,11,13400,0,FALSE,FALSE,FALSE,FALSE
6.94936E+18,484,ronaldoisdagoat412,,CR7,59,2202,7,0,7404,0,FALSE,FALSE,FALSE,FALSE
7.45257E+18,485,overtonightfanboy,,overtonightfanboy,146,921,746,62,5013,0,FALSE,FALSE,FALSE,FALSE
7.56687E+18,486,liboy12g,,Liboy12,7,154,0,0,2388,0,TRUE,TRUE,FALSE,FALSE
7.00831E+18,487,biggieballknowledge,RED,biggieballknowledge,29,121,5,0,23800,0,FALSE,FALSE,FALSE,FALSE
6.71437E+18,488,trvy.paty,,Travy Patty,47,209,115,1,67400,0,FALSE,FALSE,FALSE,FALSE
7.37064E+18,489,uzpisau,,benas 🤷,15,73,0,0,14900,0,TRUE,TRUE,FALSE,FALSE
7.38971E+18,490,domanicsurvico,,Domanic,1363,2368,0,0,25400,0,FALSE,FALSE,FALSE,FALSE
7.4685E+18,491,bronson.builds,RED,Bronson Builds,35,67,649,16,13600,0,FALSE,FALSE,FALSE,FALSE
6.61336E+18,492,drewpuchalski,RED,drewpuchalski,55,759,0,0,62700,0,FALSE,FALSE,FALSE,FALSE
7.47403E+18,493,zephyr6453,,zephyr,56,1155,0,0,19000,0,FALSE,FALSE,FALSE,FALSE
7.50965E+18,494,okiedokie_27,ORANGE,Mort Mentality,31000,66,3000000,63,4385,0,FALSE,FALSE,FALSE,FALSE
7.28776E+18,495,sagemedina2,,sagemedina,146,709,372,3,66900,0,FALSE,FALSE,FALSE,FALSE
7.43542E+18,496,nicksikor42,,NickLINE,315,747,25700,28,11400,0,FALSE,FALSE,FALSE,FALSE
7.14042E+18,497,jackson_barg7,BLUE,jackson_barg7,7,9,0,0,170,0,TRUE,TRUE,FALSE,FALSE
6.82055E+18,498,rm.julius,,rm.julius,270,4102,7792,23,49600,0,FALSE,FALSE,FALSE,FALSE
7.04567E+18,499,just_a_guy_225,GREEN,onlyaguy,1,329,0,0,91500,0,TRUE,TRUE,FALSE,FALSE
7.41688E+18,500,pot.reeks,,Pot57,10,106,0,0,508,0,FALSE,FALSE,FALSE,FALSE
6.87591E+18,501,sowinurcher_80,,Sowingurcher 80,28,83,33,0,27800,0,TRUE,TRUE,FALSE,FALSE
7.48905E+18,502,hudson__brown,RED,Hudson,88,1538,0,0,24400,0,FALSE,FALSE,FALSE,FALSE
7.11401E+18,503,yerik_loves_no,RED,Ylon,66,1063,15,1,104400,0,FALSE,FALSE,FALSE,FALSE
7.19869E+18,504,blahchunk,,Sam Shipley,15,100,0,0,2508,0,FALSE,FALSE,FALSE,FALSE
7.08399E+18,505,csaltx,,CSalt,64,1154,0,0,25700,0,FALSE,FALSE,FALSE,FALSE
7.32232E+18,506,leo_willis2010,RED,Leo,49,453,256,19,8075,0,FALSE,FALSE,FALSE,FALSE
7.04695E+18,507,sssilasstewarttt,,sssilasstewarttt,185,672,213,4,17800,0,FALSE,FALSE,FALSE,FALSE
6.90929E+18,508,tyson_143_,,tyson_143_,321,4622,0,0,19000,0,TRUE,TRUE,FALSE,FALSE
7.54187E+18,509,loganmalone888,RED,Logan M,43,85,192,5,105,0,FALSE,FALSE,FALSE,FALSE
7.03503E+18,510,acseth,,arjan seth,44,387,30,0,11700,0,TRUE,TRUE,FALSE,FALSE
7.23387E+18,511,.imjack,RED,.imjack,2723,1119,70700,29,28300,0,FALSE,FALSE,FALSE,FALSE
6.81979E+18,512,trh.2006,,trh.2006,40,335,136,1,172400,0,FALSE,FALSE,FALSE,FALSE
7.03614E+18,513,gibsonbrooks,,gibsonbrooks,298,745,14,0,105400,0,FALSE,FALSE,FALSE,FALSE
7.26755E+18,514,bre_ezer,RED,Breezer,178,676,3635,152,57400,0,FALSE,FALSE,FALSE,FALSE
7.07689E+18,515,jaxonkelley525,,Jaxon Kelley525,26,197,0,0,3895,0,TRUE,TRUE,FALSE,FALSE
6.78348E+18,516,theoneandonlygibo,RED,Gino,1936,181,576600,4,171300,0,TRUE,TRUE,FALSE,FALSE
7.47141E+18,517,jacksonmckinnon57,,Jackson McKinnon,122,55,137,1,22600,0,FALSE,FALSE,FALSE,FALSE
7.53954E+18,518,e_war8,,E-war,0,109,0,0,5380,0,TRUE,TRUE,FALSE,FALSE
7.40926E+18,519,user702489337,,I love cats,14,476,0,0,1943,0,FALSE,FALSE,FALSE,FALSE
6.91892E+18,520,axeldalozer._9,,Axel🚦,202,3069,253,0,51500,0,FALSE,FALSE,FALSE,FALSE
6.99537E+18,521,trystffn,,Trey🤑🤑🤑,2446,983,58500,85,3073,0,FALSE,FALSE,FALSE,FALSE
7.25648E+18,522,thso02,RED,.,54,912,0,0,10400,0,TRUE,TRUE,FALSE,FALSE
6.60962E+18,523,jbless1682,,Jeff,73,4946,0,0,432,0,TRUE,TRUE,FALSE,FALSE
7.0291E+18,524,talanmacfarlane,,Talan Macfarlane,62,1010,0,0,6938,0,TRUE,TRUE,FALSE,FALSE
7.0622E+18,525,joklintrades0,,Zzż,3380,4965,0,0,4390,0,FALSE,FALSE,FALSE,FALSE
7.26256E+18,526,gpcfishy,,fis⃢hy,319,628,51800,404,149600,0,FALSE,FALSE,FALSE,FALSE
7.35996E+18,527,pofijrff89q,RED,C0wparty | Severed 🔻,540,318,205700,40,23400,0,FALSE,FALSE,FALSE,FALSE
6.88358E+18,528,user42522652727,,user422356,2,1124,0,0,70400,0,TRUE,TRUE,FALSE,FALSE
6.61821E+18,529,jashbrown63,RED,Jashbrown,179,685,43,2,16600,0,FALSE,FALSE,FALSE,FALSE
7.53382E+18,530,viks_visions,,Vik,105,187,869,5,3137,0,FALSE,FALSE,FALSE,FALSE
7.44395E+18,531,surfwasrestricted,BLUE,ꜱᴜʀꜰ ★,100,417,869,17,1063,0,FALSE,FALSE,FALSE,FALSE
7.51939E+18,532,iluvadolfiusheatler,RED,Niggalicious,1,1,0,0,1,0,FALSE,FALSE,FALSE,FALSE
7.41431E+18,533,dex_gally0,BLUE,Dex_Gally,185,1655,755,3,69600,0,FALSE,FALSE,FALSE,FALSE
7.3278E+18,534,sahan.gurram,,Sahan Gurram,142,323,397,4,12900,0,FALSE,FALSE,FALSE,FALSE
7.32527E+18,535,itz_soots,,lincoln,80,137,0,0,9200,0,FALSE,FALSE,FALSE,FALSE
7.11371E+18,536,jackg123045,RED,jack,77,417,644,0,8264,0,FALSE,FALSE,FALSE,FALSE
7.07475E+18,537,chris.vasilakis,,Chris Vasilakis,2,29,0,0,3008,0,TRUE,TRUE,FALSE,FALSE
6.63295E+18,538,beefbrisket1,,Beef Brisket,30,473,0,0,2241,0,FALSE,FALSE,FALSE,FALSE
6.72773E+18,539,2loserr,,loser,52,1364,2,0,20600,0,FALSE,FALSE,FALSE,FALSE
7.17974E+18,540,p.ike3,,pike,126,545,607,3,41600,0,FALSE,FALSE,FALSE,FALSE
6.81038E+18,541,yu.izs,YELLOW,Anes,3845,3890,5934,1,77000,0,FALSE,FALSE,FALSE,FALSE
6.72371E+18,542,webberblack,,webber black,364,9058,9,0,440500,0,TRUE,TRUE,FALSE,FALSE
7.28178E+18,543,mason.meredith2,,Mason Meredith,89,1318,810,0,32900,0,TRUE,TRUE,FALSE,FALSE
7.33045E+18,544,spartanlunchmeat,BLUE,spartanlunchmeat,35,339,0,0,2815,0,FALSE,FALSE,FALSE,FALSE
7.51519E+18,545,kierantikgmailcom,BLUE,K.i.e.r.a.nhim,62,117,179,4,7667,0,FALSE,FALSE,FALSE,FALSE
7.17724E+18,546,melon_lord699,,Melon_Lord699,69,1290,239,3,154500,0,FALSE,FALSE,FALSE,FALSE
6.97051E+18,547,stefanworld,,stef,322,404,2351,2,9288,0,FALSE,FALSE,FALSE,FALSE
6.94844E+18,548,slickstrings07,RED,SlickStrings07,93,100,722,14,231,0,FALSE,FALSE,FALSE,FALSE
7.21687E+18,549,espy716,,Espy,10,355,658,11,16600,0,FALSE,FALSE,FALSE,FALSE
6.79589E+18,550,gavinnaasko28,,gavinnaasko28,22,769,0,0,4894,0,FALSE,FALSE,FALSE,FALSE
6.77456E+18,551,twirb0,,Cam Chandler,202,452,190,0,13900,0,FALSE,FALSE,FALSE,FALSE
7.10359E+18,552,bro..p_,,Brogan 🍝,217,793,44,0,52800,0,TRUE,TRUE,FALSE,FALSE
7.11151E+18,553,kloefischer1,,Kloe,112,514,50,1,6018,0,TRUE,TRUE,FALSE,FALSE
6.74334E+18,554,ienjoyplayingpercussion,,calvin,89,1001,16,0,5613,0,FALSE,FALSE,FALSE,FALSE
7.52259E+18,555,badph1sh,,joshshields70,19,124,0,0,9300,0,FALSE,FALSE,FALSE,FALSE
7.03343E+18,556,sshado2,,S_shadoo,100,696,36,1,8038,0,FALSE,FALSE,FALSE,FALSE
6.95344E+18,557,tealgoodwin,,Goodwin.,250,1689,187,0,21700,0,FALSE,FALSE,FALSE,FALSE
7.20582E+18,558,flamingoego,,flamingoego,725,2871,116500,200,152700,0,FALSE,FALSE,FALSE,FALSE
6.78529E+18,559,jaxson_mckeown,,jaxson_mckeown,112,1689,6,0,62300,0,FALSE,FALSE,FALSE,FALSE
6.68957E+18,560,seb.shaffer,,Seb,214,6565,273,5,56600,0,FALSE,FALSE,FALSE,FALSE
6.77231E+18,561,ryansalonek,,user8893678190744,256,1568,0,0,139400,0,TRUE,TRUE,FALSE,FALSE
7.13692E+18,562,ratboidlx,,Axl76 (ze rat master),30,343,66,7,21800,0,FALSE,FALSE,FALSE,FALSE
6.82539E+18,563,gage_simpson,RED,Gage,121,808,54,0,35700,0,TRUE,TRUE,FALSE,FALSE
6.83123E+18,564,ikeadesk0,,ikeadesk0,59,873,0,0,110100,0,FALSE,FALSE,FALSE,FALSE
6.60985E+18,565,ctriplett_,GREEN,Chris Triplett,7235,513,27000,427,9286,0,FALSE,FALSE,FALSE,FALSE
7.4717E+18,566,therealneb._,,Ben,77,114,0,0,41000,0,TRUE,TRUE,FALSE,FALSE
7.49338E+18,567,username48757,,Adrian,23,55,0,0,6670,0,FALSE,FALSE,FALSE,FALSE
6.65868E+18,568,spltrombone,,SPLtrombone,246,1259,5092,713,6503,0,FALSE,FALSE,FALSE,FALSE
7.25988E+18,569,luravo,RED,️,1280,17,10800,251,24000,0,FALSE,FALSE,FALSE,FALSE
7.17455E+18,570,trashander5,RED,Trashander,24,366,963,11,14600,0,FALSE,FALSE,FALSE,FALSE
6.96591E+18,571,kevinabb0tt,BLUE,Kevin Abbott,6009,7979,6869,104,81800,0,FALSE,FALSE,FALSE,FALSE
7.51155E+18,572,nixonscott1123,,Scotter,28,283,75,2,2712,0,FALSE,FALSE,FALSE,FALSE
7.51524E+18,573,mik.hash,,mik.hash,5,16,88,1,176,0,FALSE,FALSE,FALSE,FALSE
6.77784E+18,574,_johnryan_,,john,85,351,1200,7,41500,0,TRUE,TRUE,FALSE,FALSE
6.57474E+18,575,gabec_8,,gabe,69,1405,8,0,38200,0,FALSE,FALSE,FALSE,FALSE
7.10872E+18,576,mrguy7763,,mrguy7763,9,7,5,3,337,0,FALSE,FALSE,FALSE,FALSE
7.15258E+18,577,mtx.brady,,Mtx.Brady,50,71,0,0,17200,0,FALSE,FALSE,FALSE,FALSE
6.99314E+18,578,zacharycox936,,zacharycox936,3,630,0,0,356,0,TRUE,TRUE,FALSE,FALSE
7.17862E+18,579,mrduna,,Mr duna,51,347,0,0,6754,0,FALSE,FALSE,FALSE,FALSE
6.93008E+18,580,cameron_dvorcek,,Cameron_Dvorcek,64,71,407,1,1101,0,FALSE,FALSE,FALSE,FALSE
7.00069E+18,581,ramfan102,ORANGE,Ramfan102,385,79,101300,92,560,0,FALSE,FALSE,FALSE,FALSE
6.71549E+18,582,72628k,,72628k,113,1997,2,0,36000,0,FALSE,FALSE,FALSE,FALSE
6.77974E+18,583,gahetas246,,🫡,9,759,0,0,403400,0,TRUE,TRUE,FALSE,FALSE
7.49772E+18,584,ryne.karr1,RED,Ryne Karr,54,473,0,0,1128,0,FALSE,FALSE,FALSE,FALSE
6.89347E+18,585,tagsby81,,tagsby,2,752,0,0,7666,0,TRUE,TRUE,FALSE,FALSE
6.99013E+18,586,atxluke4677,,atxluke,37,645,0,0,5721,0,TRUE,TRUE,FALSE,FALSE
7.35522E+18,587,davidthedaver123,,✝️DavidTheDave✝️,215,601,643,36,6254,0,FALSE,FALSE,FALSE,FALSE
6.93842E+18,588,_baskers_,,Chris,1,264,0,0,32800,0,TRUE,TRUE,FALSE,FALSE
7.2852E+18,589,porter_p,RED,Pp,313,661,1246,8,3948,0,FALSE,FALSE,FALSE,FALSE
7.18717E+18,590,mikescryptoinsights,BLUE,michael,133,3111,3294,37,198800,0,FALSE,FALSE,FALSE,FALSE
7.07409E+18,591,kysenm16,RED,Kysen mercer,77,130,0,0,1188,0,FALSE,FALSE,FALSE,FALSE
7.5564E+18,592,purplededge4,,Purplededge,35,109,83,2,988,0,FALSE,FALSE,FALSE,FALSE
7.25082E+18,593,willrowe11,,Will Rowe,324,301,1617,0,2506,0,FALSE,FALSE,FALSE,FALSE
6.94396E+18,594,forstakin6,,forstakin6,17,211,0,0,20500,0,TRUE,TRUE,FALSE,FALSE
7.07067E+18,595,esummers7,,Eitan Summers,200,1390,3,0,27500,0,TRUE,TRUE,FALSE,FALSE
7.5074E+18,596,undeadking3472,PURPLE,undeadking3472,16,349,46,7,11600,0,FALSE,FALSE,FALSE,FALSE
7.32975E+18,597,nandanrftx,,Nandan,373,403,23,0,13000,0,FALSE,FALSE,FALSE,FALSE
7.37287E+18,598,isaac.r.rasmussen27,,isaac.r,47,557,132,18,3478,0,FALSE,FALSE,FALSE,FALSE
7.34397E+18,599,plane_editz3,BLUE,🦅🇺🇸ReachForTheSkies🇺🇸🦅✈️,100,13,1573,11,338,0,FALSE,FALSE,FALSE,FALSE
6.68626E+18,600,jackoenes,,Jack,215,399,933,11,31700,0,FALSE,FALSE,FALSE,FALSE
7.45477E+18,601,jackson.giles4,,Jackson Giles,75,276,22,1,10200,0,TRUE,TRUE,FALSE,FALSE
7.32606E+18,602,ohiorizzmewking,,Fortnite ballz,17,1105,0,0,64900,0,FALSE,FALSE,FALSE,FALSE
6.84211E+18,603,muhammad0460,BLUE,muhammadideis0460,94,159,30,0,117100,0,FALSE,FALSE,FALSE,FALSE
7.36913E+18,604,apple.user9897385,,Apple User989738,2,33,0,0,71,0,TRUE,TRUE,FALSE,FALSE
7.21679E+18,605,bigjoe_99,BLUE,joe,255,963,2756,56,70100,0,FALSE,FALSE,FALSE,FALSE
6.90296E+18,606,tm_joj,,tm_joj,548,5646,4889,14,63900,0,FALSE,FALSE,FALSE,FALSE
7.0117E+18,607,maxa.tack,,Max,102,3905,0,0,4431,0,TRUE,TRUE,FALSE,FALSE
6.80131E+18,608,tylerg77,,tyler.g,33,296,0,0,262600,0,TRUE,TRUE,FALSE,FALSE
6.92435E+18,609,user0012932992,,user0012932992,0,711,0,0,206400,0,TRUE,TRUE,FALSE,FALSE
7.2703E+18,610,jjg20188,RED,,71,1231,0,0,23,0,FALSE,FALSE,FALSE,FALSE
7.40876E+18,611,realtechdad,,Russ | Business & Tech,1229,919,1335,10,896,0,FALSE,FALSE,FALSE,FALSE
6.58071E+18,612,duckingwood,,Wood,700,1926,4011,26,69200,0,FALSE,FALSE,FALSE,FALSE
6.98377E+18,613,gideon1078,,gideon1078,37,833,13,0,88400,0,TRUE,TRUE,FALSE,FALSE
7.47167E+18,614,p1xelpione3r,RED,p1xelpione3r,29,554,295,15,11300,0,TRUE,TRUE,FALSE,FALSE
7.03371E+18,615,randodavid,,RandoDavid,84,573,155,0,759,0,FALSE,FALSE,FALSE,FALSE
6.96521E+18,616,declared53,,Brady,168,273,1629,2,13400,0,FALSE,FALSE,FALSE,FALSE
6.7987E+18,617,aidanh_709,PURPLE,a_idan709,203,661,272,2,144700,0,FALSE,FALSE,FALSE,FALSE
6.9496E+18,618,kavin.sa23,,Kavin,425,472,2811,0,22800,0,FALSE,FALSE,FALSE,FALSE
7.15276E+18,619,_unknwn.exe,PINK,_unknwn.exe,9,66,13,2,598,0,TRUE,TRUE,FALSE,FALSE
7.04883E+18,620,authorofmanymuses,,AOMM,16000,75,1300000,1038,2090,0,FALSE,FALSE,FALSE,FALSE
6.73969E+18,621,levigilkerson22,,Levigilkerson22,118,1311,0,0,58200,0,FALSE,FALSE,FALSE,FALSE
7.34564E+18,622,lunarseiler,,LunarOwl,46,179,448,46,142,0,FALSE,FALSE,FALSE,FALSE
7.30289E+18,623,couchpotat2,,Couch,26,389,11,3,6130,0,FALSE,FALSE,FALSE,FALSE
6.91266E+18,624,kajankow42,,Gambit Geeks,23,477,0,0,327,0,FALSE,FALSE,FALSE,FALSE
6.30017E+18,625,jeffreys_journey_journal,,jeffreys_journey_journal,33,746,607,1,26100,0,FALSE,FALSE,FALSE,FALSE
7.21758E+18,626,shanegriffin98,,$shanegriffin024$,970,6659,348,10,4021,0,FALSE,FALSE,FALSE,FALSE
6.65539E+18,627,averyfs01,,🖤Averyyy🖤,134,4009,124,9,409600,0,TRUE,TRUE,FALSE,FALSE
7.38231E+18,628,edd..1ee,RED,🕷️eddiee🕸️,6966,260,23400,4,3909,0,FALSE,FALSE,FALSE,FALSE
7.01737E+18,629,philippcs,,Philipp,15,36,0,0,177,0,FALSE,FALSE,FALSE,FALSE
7.44661E+18,630,theodorebasalyous,,theo b,124,410,0,0,12800,0,FALSE,FALSE,FALSE,FALSE
6.62501E+18,631,trentgrammer,BLUE,trentgrammer,103,592,0,0,21300,0,FALSE,FALSE,FALSE,FALSE
7.14223E+18,632,xavierphennicie,,Xavier Phennicie,157,758,0,0,1214,0,FALSE,FALSE,FALSE,FALSE
7.10804E+18,633,paul_noland_,,Paul_noland_,244,3234,80,1,57500,0,FALSE,FALSE,FALSE,FALSE
6.80491E+18,634,cameronzimmerman7,,Cameron Zimmerman,229,9998,0,0,18000,0,TRUE,TRUE,FALSE,FALSE
6.98253E+18,635,declansherman385,GREEN,declansherman385,10,231,0,0,11500,0,TRUE,TRUE,FALSE,FALSE
6.92046E+18,636,mini2droneshots,,%,49,345,1,0,20800,0,FALSE,FALSE,FALSE,FALSE
7.51646E+16,637,spencer___johnson,,Spencer,108,2066,135,0,14700,0,FALSE,FALSE,FALSE,FALSE
7.22244E+18,638,ethan.h121,,ethan.h121,2,145,0,1,1041,0,TRUE,TRUE,FALSE,FALSE
7.03426E+18,639,dihlicious69,,N,16,638,0,0,8987,0,TRUE,TRUE,FALSE,FALSE
6.80094E+18,640,saul_.16,,Saul_1,113,363,65,0,6179,0,FALSE,FALSE,FALSE,FALSE
7.02799E+18,641,colin.maffei.50,,Colin Maffei,197,332,0,0,26900,0,FALSE,FALSE,FALSE,FALSE
